image_name,lpips_diff_tome_minus_ours,msssim_diff_ours_minus_tome,tome_lpips,ours_lpips,tome_msssim,ours_msssim
class_0789_seed0_a_photo_of_a_shoji.png,0.030744165182113647,0.0468938946723938,0.30139198899269104,0.2706478238105774,0.6723722219467163,0.7192661166191101
class_0394_seed0_a_photo_of_a_sturgeon.png,0.030162274837493896,0.020266056060791016,0.5185099840164185,0.48834770917892456,0.4766518473625183,0.4969179034233093
class_0989_seed0_a_photo_of_a_hip.png,0.029940277338027954,0.05254453420639038,0.4558145999908447,0.4258743226528168,0.6090723872184753,0.6616169214248657
class_0559_seed0_a_photo_of_a_folding_chair.png,0.029767602682113647,0.04421234130859375,0.40516629815101624,0.3753986954689026,0.666590690612793,0.7108030319213867
class_0315_seed0_a_photo_of_a_mantis.png,0.029045462608337402,0.02627617120742798,0.4411201775074005,0.4120747148990631,0.5976335406303406,0.6239097118377686
class_0581_seed0_a_photo_of_a_grille.png,0.02848052978515625,0.10320925712585449,0.6169213056564331,0.5884407758712769,0.31548261642456055,0.41869187355041504
class_0822_seed0_a_photo_of_a_steel_drum.png,0.028320759534835815,0.017608582973480225,0.36788126826286316,0.33956050872802734,0.7251240611076355,0.7427326440811157
class_0687_seed0_a_photo_of_a_organ.png,0.028306812047958374,0.013745367527008057,0.5136591792106628,0.48535236716270447,0.5105955004692078,0.5243408679962158
class_0882_seed0_a_photo_of_a_vacuum.png,0.027972638607025146,0.012610018253326416,0.4257044792175293,0.39773184061050415,0.6401998400688171,0.6528098583221436
class_0119_seed0_a_photo_of_a_rock_crab.png,0.02791571617126465,0.029459059238433838,0.4666782021522522,0.43876248598098755,0.5942331552505493,0.6236922144889832
class_0069_seed1_a_photo_of_a_trilobite.png,0.027673840522766113,0.011074155569076538,0.6984771490097046,0.6708033084869385,0.32982584834098816,0.3409000039100647
class_0915_seed1_a_photo_of_a_yurt.png,0.027665793895721436,0.013144463300704956,0.5733897686004639,0.5457239747047424,0.2506713271141052,0.2638157904148102
class_0543_seed1_a_photo_of_a_dumbbell.png,0.027493774890899658,0.025564730167388916,0.3361956477165222,0.30870187282562256,0.6521585583686829,0.6777232885360718
class_0644_seed1_a_photo_of_a_matchstick.png,0.02746918797492981,0.0005320906639099121,0.5050369501113892,0.47756776213645935,0.549963653087616,0.5504957437515259
class_0036_seed0_a_photo_of_a_terrapin.png,0.027305662631988525,0.016706109046936035,0.3073030710220337,0.27999740839004517,0.7660748958587646,0.7827810049057007
class_0931_seed1_a_photo_of_a_bagel.png,0.027272284030914307,0.0111083984375,0.3704253137111664,0.3431530296802521,0.7442636489868164,0.7553720474243164
class_0858_seed0_a_photo_of_a_tile_roof.png,0.027223944664001465,0.036767780780792236,0.2492847740650177,0.22206082940101624,0.6692529916763306,0.7060207724571228
class_0534_seed0_a_photo_of_a_dishwasher.png,0.026512622833251953,0.012331724166870117,0.5961904525756836,0.5696778297424316,0.4216502606868744,0.4339819848537445
class_0535_seed0_a_photo_of_a_disk_brake.png,0.026269197463989258,0.0003845095634460449,0.45432138442993164,0.4280521869659424,0.5666618347167969,0.5670463442802429
class_0313_seed1_a_photo_of_a_walking_stick.png,0.026198357343673706,0.028840482234954834,0.36997202038764954,0.34377366304397583,0.6789526343345642,0.707793116569519
class_0948_seed0_a_photo_of_a_Granny_Smith.png,0.026125282049179077,0.028674840927124023,0.36463916301727295,0.33851388096809387,0.6694034934043884,0.6980783343315125
class_0052_seed0_a_photo_of_a_thunder_snake.png,0.025082170963287354,0.028776586055755615,0.6164277791976929,0.5913456082344055,0.311062216758728,0.33983880281448364
class_0985_seed0_a_photo_of_a_daisy.png,0.025028705596923828,0.017139673233032227,0.24693956971168518,0.22191086411476135,0.7933073043823242,0.8104469776153564
class_0330_seed0_a_photo_of_a_wood_rabbit.png,0.02502816915512085,0.03403240442276001,0.393180787563324,0.3681526184082031,0.5450512766838074,0.5790836811065674
class_0679_seed0_a_photo_of_a_necklace.png,0.02497147023677826,0.025293469429016113,0.1647721529006958,0.13980068266391754,0.8422220945358276,0.8675155639648438
